"id"	"name"	"count"	"npc_templateid"	"locx"	"locy"	"randomx"	"randomy"	"heading"	"respawn_delay"	"mapid"	"movement_distance"
"2458"	"Morien"	"1"	"70843"	"33045"	"32371"	"0"	"0"	"5"	"0"	"4"	"0"
"2459"	"Theodore"	"1"	"70849"	"33056"	"32373"	"0"	"0"	"6"	"0"	"4"	"0"
"2460"	""	"1"	"5094"	"32668"	"33267"	"0"	"0"	"5"	"0"	"4"	"0"
"2461"	""	"1"	"5094"	"32804"	"33258"	"0"	"0"	"5"	"0"	"4"	"0"
"2462"	""	"1"	"5094"	"32841"	"33217"	"0"	"0"	"5"	"0"	"4"	"0"
"2463"	""	"1"	"5094"	"32830"	"33204"	"0"	"0"	"5"	"0"	"4"	"0"
"2464"	""	"1"	"5094"	"32858"	"33193"	"0"	"0"	"5"	"0"	"4"	"0"
"2465"	""	"1"	"5094"	"32877"	"33201"	"0"	"0"	"5"	"0"	"4"	"0"
"2466"	""	"1"	"5094"	"32898"	"33207"	"0"	"0"	"5"	"0"	"4"	"0"
"2467"	""	"1"	"5094"	"32898"	"33270"	"0"	"0"	"5"	"0"	"4"	"0"
"2468"	""	"1"	"5094"	"32908"	"33253"	"0"	"0"	"5"	"0"	"4"	"0"
"2469"	""	"1"	"5094"	"32932"	"33287"	"0"	"0"	"5"	"0"	"4"	"0"
"2470"	""	"1"	"5094"	"32916"	"33239"	"0"	"0"	"5"	"0"	"4"	"0"
"2471"	""	"1"	"5094"	"32866"	"33356"	"0"	"0"	"5"	"0"	"4"	"0"
"2472"	""	"1"	"5094"	"32669"	"33239"	"0"	"0"	"5"	"0"	"4"	"0"
"2473"	""	"1"	"5094"	"32671"	"33282"	"0"	"0"	"5"	"0"	"4"	"0"
"2474"	""	"1"	"5094"	"32654"	"33312"	"0"	"0"	"5"	"0"	"4"	"0"
"2475"	""	"1"	"5094"	"32675"	"33334"	"0"	"0"	"5"	"0"	"4"	"0"
"2476"	""	"1"	"5094"	"32643"	"33330"	"0"	"0"	"5"	"0"	"4"	"0"
"2477"	""	"1"	"5094"	"32844"	"33259"	"0"	"0"	"5"	"0"	"4"	"0"
"2478"	""	"1"	"5094"	"32816"	"33246"	"0"	"0"	"5"	"0"	"4"	"0"
"2479"	""	"1"	"5094"	"32803"	"33235"	"0"	"0"	"5"	"0"	"4"	"0"
"2480"	""	"1"	"5094"	"32766"	"33263"	"0"	"0"	"5"	"0"	"4"	"0"
"2481"	""	"1"	"5094"	"32767"	"33244"	"0"	"0"	"5"	"0"	"4"	"0"
"2482"	""	"1"	"5094"	"32723"	"33234"	"0"	"0"	"5"	"0"	"4"	"0"
"2483"	""	"1"	"5094"	"32715"	"33252"	"0"	"0"	"5"	"0"	"4"	"0"
"2484"	""	"1"	"5094"	"32723"	"33271"	"0"	"0"	"5"	"0"	"4"	"0"
"2485"	""	"1"	"5094"	"32772"	"33315"	"0"	"0"	"5"	"0"	"4"	"0"
"2486"	""	"1"	"5094"	"32769"	"33344"	"0"	"0"	"5"	"0"	"4"	"0"
"2487"	""	"1"	"5094"	"32751"	"33329"	"0"	"0"	"5"	"0"	"4"	"0"
"2488"	""	"1"	"5094"	"32817"	"33364"	"0"	"0"	"5"	"0"	"4"	"0"
"2489"	""	"1"	"5094"	"32681"	"33232"	"0"	"0"	"0"	"0"	"4"	"0"
"2543"	"Watchful Eye"	"1"	"5133"	"32817"	"33126"	"0"	"0"	"5"	"0"	"4"	"0"
"2544"	"Watchful Eye"	"1"	"5133"	"32810"	"33203"	"0"	"0"	"5"	"0"	"4"	"0"
"2545"	"Watchful Eye"	"1"	"5133"	"32715"	"33216"	"0"	"0"	"5"	"0"	"4"	"0"
"2559"	"Guard"	"1"	"5152"	"34053"	"32217"	"0"	"0"	"0"	"600"	"4"	"100"
"2560"	"Guard"	"1"	"5152"	"34045"	"32217"	"0"	"0"	"0"	"600"	"4"	"100"
"2561"	"Windawood Guard"	"1"	"5154"	"32645"	"33220"	"0"	"0"	"4"	"0"	"4"	"0"
"2562"	"Windawood Guard"	"1"	"5155"	"32638"	"33222"	"0"	"0"	"4"	"0"	"4"	"0"
"2563"	"Windawood Guard"	"1"	"5155"	"32645"	"33169"	"0"	"0"	"2"	"0"	"4"	"0"
"2564"	"Windawood Guard"	"1"	"5154"	"32645"	"33174"	"0"	"0"	"2"	"0"	"4"	"0"
"2565"	"Windawood Guard"	"1"	"5154"	"32617"	"33153"	"0"	"0"	"0"	"0"	"4"	"0"
"2566"	"Windawood Guard"	"1"	"5155"	"32613"	"33153"	"0"	"0"	"0"	"0"	"4"	"0"
"2567"	"Windawood Guard"	"1"	"5155"	"32583"	"33192"	"0"	"0"	"6"	"0"	"4"	"0"
"2568"	"Windawood Guard"	"1"	"5154"	"32583"	"33196"	"0"	"0"	"6"	"0"	"4"	"0"
"2590"	"Tanaka"	"1"	"70042"	"33528"	"32873"	"0"	"0"	"4"	"0"	"4"	"0"
"2603"	"Dark Knight Attack Target"	"1"	"5215"	"32663"	"33149"	"0"	"0"	"0"	"0"	"9"	"0"
"2605"	"Dark Knight Attack Target"	"1"	"5215"	"32669"	"33158"	"0"	"0"	"0"	"0"	"9"	"0"
"2606"	"Dark Knight Attack Target"	"1"	"5215"	"32669"	"33161"	"0"	"0"	"0"	"0"	"9"	"0"
"2614"	"Ring Expert^Snapper"	"1"	"5162"	"34052"	"32261"	"0"	"0"	"6"	"0"	"4"	"0"
"2624"	"Magic Goods Shop^Poi"	"1"	"7000053"	"32885"	"32806"	"0"	"0"	"7"	"0"	"4"	"0"
"2625"	"Quest Guide^Nerva"	"0"	"7000054"	"32877"	"32787"	"0"	"0"	"6"	"0"	"4"	"0"
"2626"	"Alchemist^Riddle"	"1"	"7000055"	"32859"	"32785"	"0"	"0"	"6"	"0"	"4"	"0"
"2629"	"Gludio Dungeon^Crystal"	"1"	"7000076"	"32728"	"32928"	"0"	"0"	"5"	"0"	"4"	"0"
"2632"	"Aide to the Lord^Segham Atuva"	"1"	"70822"	"32796"	"32851"	"0"	"0"	"4"	"0"	"260"	"0"
"2633"	"Teleporter^Fortress Gatekeeper"	"1"	"50063"	"32793"	"32847"	"0"	"0"	"4"	"0"	"260"	"0"
"2636"	"Polluted Quest^Elder Nanome"	"1"	"71038"	"32811"	"32852"	"0"	"0"	"4"	"0"	"260"	"0"
"2637"	"Storage^Orclon"	"1"	"60026"	"32814"	"32843"	"0"	"0"	"5"	"0"	"260"	"0"
"2639"	"Fishing Guide^Fishing Kid"	"1"	"80083"	"32736"	"32807"	"0"	"0"	"5"	"0"	"5490"	"0"
"2640"	"Fishing Guide^Fishing Kid"	"1"	"80083"	"32800"	"32791"	"0"	"0"	"5"	"0"	"5490"	"0"
"2641"	"Fishing Guide^Fishing Kid"	"1"	"80083"	"32794"	"32866"	"0"	"0"	"5"	"0"	"5490"	"0"
"2642"	"Fishing Guide^Fishing Kid"	"1"	"80083"	"32726"	"32871"	"0"	"0"	"5"	"0"	"5490"	"0"
"2643"	"Fishing Guide^Fishing Kid"	"1"	"80083"	"32769"	"32829"	"0"	"0"	"5"	"0"	"5490"	"0"
"2644"	"Berry Merchant^Hen Berry"	"1"	"7000077"	"32743"	"32796"	"0"	"0"	"5"	"0"	"5490"	"0"
"2645"	"Berry Merchant^Hen Berry"	"1"	"7000077"	"32807"	"32799"	"0"	"0"	"5"	"0"	"5490"	"0"
"2646"	"Berry Merchant^Hen Berry"	"1"	"7000077"	"32806"	"32854"	"0"	"0"	"5"	"0"	"5490"	"0"
"2647"	"Berry Merchant^Hen Berry"	"1"	"7000077"	"32728"	"32876"	"0"	"0"	"5"	"0"	"5490"	"0"
"2648"	"Berry Merchant^Hen Berry"	"1"	"7000077"	"32770"	"32840"	"0"	"0"	"5"	"0"	"5490"	"0"
"2650"	"Quest Merchant^Orim"	"1"	"70017"	"32811"	"32800"	"0"	"0"	"6"	"0"	"813"	"0"
"2657"	"Training Commander^Kaiser"	"1"	"7000079"	"33491"	"32761"	"0"	"0"	"3"	"0"	"4"	"0"
"2659"	"Warehouse Keeper^Mianes"	"1"	"7000081"	"33487"	"32761"	"0"	"0"	"5"	"0"	"4"	"0"
"2660"	"Fishing Guide^Fishing Kid"	"1"	"80083"	"32805"	"32815"	"0"	"0"	"5"	"0"	"5490"	"0"
"2667"	"Castle Guard"	"1"	"60514"	"33107"	"32769"	"0"	"0"	"6"	"0"	"4"	"0"
"2668"	"Castle Guard"	"1"	"60514"	"33107"	"32773"	"0"	"0"	"6"	"0"	"4"	"0"
"2684"	"Alchemist^Hosh"	"1"	"1000004"	"32629"	"33172"	"0"	"0"	"4"	"0"	"4"	"0"
"2685"	"Aden Chamber of Commerce"	"1"	"70064"	"32628"	"33186"	"0"	"0"	"5"	"0"	"4"	"0"
"2687"	"Storage^Tarkin"	"1"	"60023"	"32624"	"33184"	"0"	"0"	"5"	"0"	"4"	"0"
"2688"	"Inn Keeper^Velisa"	"1"	"70070"	"32623"	"33163"	"0"	"0"	"4"	"0"	"4"	"0"
"2692"	"Enchant Wizard^Gendro"	"1"	"5003"	"32640"	"33183"	"0"	"0"	"6"	"0"	"4"	"0"
"2693"	"Teleporter^Trey"	"1"	"50054"	"32640"	"33189"	"0"	"0"	"6"	"0"	"4"	"0"
"2695"	"Gernal Merchant^Elmina"	"1"	"70072"	"32644"	"33182"	"0"	"0"	"4"	"0"	"4"	"0"
"2712"	"Teleporter^Rift Wizard"	"1"	"800500"	"32596"	"33160"	"0"	"0"	"4"	"0"	"4"	"0"
"2719"	"Aden Citizen"	"1"	"7000095"	"33456"	"32337"	"0"	"0"	"5"	"0"	"4"	"0"
"2934"	"Berry Merchant^Hen Berry"	"1"	"7000077"	"32803"	"32820"	"0"	"0"	"5"	"0"	"5490"	"0"
"2936"	"Dimensional Door^Unicorn Temple"	"1"	"7200001"	"32808"	"32797"	"0"	"0"	"6"	"0"	"1935"	"0"
"2937"	"Dimensional Door^Unicorn Temple"	"1"	"7200028"	"32808"	"32797"	"0"	"0"	"6"	"0"	"2935"	"0"
"2953"	"Larry's Assistant"	"1"	"70652"	"33604"	"32503"	"0"	"0"	"4"	"0"	"4"	"0"
"2954"	"Magic Alchemist^Moria"	"1"	"70598"	"33406"	"32836"	"0"	"0"	"6"	"0"	"4"	"0"
"2962"	"Dark Dragon Dungeon"	"1"	"7220080"	"32885"	"32652"	"0"	"0"	"6"	"0"	"4"	"0"
"2964"	"Siriss"	"1"	"70003"	"33192"	"33452"	"0"	"0"	"6"	"0"	"4"	"0"
"2979"	"Birthday Elf"	"1"	"7200022"	"32610"	"32785"	"0"	"0"	"6"	"0"	"4"	"0"
"2983"	"Thomas"	"1"	"71180"	"33454"	"32824"	"0"	"0"	"6"	"0"	"4"	"0"
"2984"	"Market Teleporter^Alba"	"1"	"50034"	"33528"	"32850"	"0"	"0"	"4"	"0"	"4"	"0"
"2991"	"Do"	"1"	"6200007"	"33122"	"33353"	"0"	"0"	"4"	"0"	"4"	"0"
"2992"	"Re"	"1"	"6200001"	"33124"	"33353"	"0"	"0"	"4"	"0"	"4"	"0"
"2993"	"Mi"	"1"	"6200002"	"33126"	"33353"	"0"	"0"	"4"	"0"	"4"	"0"
"2994"	"Fa"	"1"	"6200003"	"33128"	"33353"	"0"	"0"	"4"	"0"	"4"	"0"
"2995"	"Sol"	"1"	"6200004"	"33129"	"33355"	"0"	"0"	"6"	"0"	"4"	"0"
"2996"	"La"	"1"	"6200005"	"33129"	"33357"	"0"	"0"	"6"	"0"	"4"	"0"
"2997"	"Si"	"1"	"6200006"	"33129"	"33359"	"0"	"0"	"6"	"0"	"4"	"0"
"2998"	"Do"	"1"	"6200000"	"33129"	"33361"	"0"	"0"	"6"	"0"	"4"	"0"
"2999"	"Guard"	"1"	"60501"	"33118"	"33349"	"0"	"0"	"0"	"0"	"4"	"0"
"3000"	"Guard"	"1"	"60502"	"33122"	"33351"	"0"	"0"	"0"	"0"	"4"	"0"
"3002"	"Guard"	"1"	"60501"	"33082"	"33358"	"0"	"0"	"6"	"0"	"4"	"0"
"3003"	"Guard"	"1"	"60502"	"33083"	"33364"	"0"	"0"	"6"	"0"	"4"	"0"
"3004"	"Guard"	"1"	"60501"	"33114"	"33400"	"0"	"0"	"4"	"0"	"4"	"0"
"3005"	"Guard"	"1"	"60502"	"33119"	"33400"	"0"	"0"	"4"	"0"	"4"	"0"
"3006"	"Guard"	"1"	"60501"	"33129"	"33380"	"0"	"0"	"3"	"0"	"4"	"0"
"3007"	"Guard"	"1"	"60502"	"33133"	"33376"	"0"	"0"	"3"	"0"	"4"	"0"
"3011"	"Storage^Gotham"	"1"	"60024"	"33078"	"33398"	"0"	"0"	"5"	"0"	"4"	"0"
"3029"	"Aden Chamber of Commerce"	"1"	"70064"	"33074"	"33397"	"0"	"0"	"5"	"0"	"4"	"0"
"3036"	"Enchant Wizard^Gendro"	"1"	"5004"	"33089"	"33393"	"0"	"0"	"6"	"0"	"4"	"0"
"3038"	"General Merchant^Melin"	"1"	"70074"	"33098"	"33396"	"0"	"0"	"4"	"0"	"4"	"0"
"3039"	"Belt Craftsman^Glenn"	"1"	"70073"	"33501"	"32781"	"0"	"0"	"4"	"0"	"4"	"0"
"3041"	"Guard"	"1"	"60502"	"33062"	"33421"	"0"	"0"	"4"	"0"	"4"	"0"
"3042"	"Market Teleporter^Belger"	"1"	"50060"	"33102"	"33376"	"0"	"0"	"7"	"0"	"4"	"0"
"3043"	"Inn Keeper^Miranda"	"1"	"70075"	"33115"	"33376"	"0"	"0"	"4"	"0"	"4"	"0"
"3045"	"Clan Manager^Blood Clan"	"1"	"70538"	"33101"	"33352"	"0"	"0"	"4"	"0"	"4"	"0"
"3046"	"Blacksmith^Aanon"	"1"	"70802"	"33109"	"33355"	"0"	"0"	"4"	"0"	"4"	"0"
"3047"	"Gerard"	"0"	"70794"	"33096"	"33347"	"0"	"0"	"4"	"0"	"4"	"0"
"3050"	"Teleporter^Hot Air Balloon"	"1"	"700049"	"33418"	"32838"	"0"	"0"	"0"	"0"	"4"	"0"
"3051"	"Aden Shop"	"1"	"5"	"30000"	"30000"	"0"	"0"	"5"	"0"	"610"	"0"
"3052"	"Server^General Merchant"	"1"	"81019"	"30000"	"30000"	"0"	"0"	"5"	"0"	"610"	"0"
"3074"	"Shield Crafter^Kahula"	"1"	"3000006"	"33467"	"32778"	"0"	"0"	"4"	"0"	"4"	"0"
"3076"	"Wizard of Growth^Ekins"	"1"	"7200000"	"33464"	"32817"	"0"	"0"	"6"	"0"	"4"	"0"
"3077"	"Unicorn Temple Merchant^Kruna"	"1"	"7200002"	"33468"	"32818"	"0"	"0"	"4"	"0"	"4"	"0"
"3083"	"Guard"	"1"	"60508"	"33082"	"32764"	"0"	"0"	"2"	"0"	"4"	"0"
"3084"	"Guard"	"1"	"60508"	"33082"	"32773"	"0"	"0"	"2"	"0"	"4"	"0"
"3093"	"Heine Moving Trap"	"1"	"7210040"	"33423"	"33232"	"0"	"0"	"4"	"0"	"4"	"0"
"3094"	"Heine Moving Trap"	"1"	"7210040"	"33510"	"33201"	"0"	"0"	"4"	"0"	"4"	"0"
"3095"	"Heine Moving Trap"	"1"	"7210040"	"33496"	"33139"	"0"	"0"	"4"	"0"	"4"	"0"
"3096"	"Heine Moving Trap"	"1"	"7210040"	"33440"	"33183"	"0"	"0"	"5"	"0"	"4"	"0"
"3107"	"Teleporter^Edlin"	"1"	"50045"	"33471"	"32818"	"0"	"0"	"6"	"0"	"4"	"0"
"3110"	"Druga Bag Sale^Druga Vale"	"1"	"900005"	"33726"	"32483"	"0"	"0"	"4"	"0"	"4"	"0"
"3118"	"Ranking Board^"	"1"	"500001"	"32761"	"32871"	"0"	"0"	"6"	"0"	"610"	"0"
"3122"	"Scarecrow"	"1"	"45002"	"32761"	"32874"	"0"	"0"	"6"	"0"	"610"	"0"
"3141"	"Elixir Rune Crafter^Seyrun"	"1"	"7210042"	"32883"	"32784"	"0"	"0"	"6"	"0"	"4"	"0"
"3375"	"Sword Craftsman^Ken"	"1"	"700033"	"33448"	"32768"	"0"	"0"	"5"	"0"	"4"	"0"
"3385"	"Fire Dragon's Lair"	"1"	"7310105"	"33646"	"32416"	"0"	"0"	"5"	"0"	"4"	"0"
"3387"	"Oren Snow Mountain"	"1"	"7310103"	"34128"	"32191"	"0"	"0"	"4"	"0"	"4"	"0"
"3388"	"Dragon Valley"	"1"	"7310104"	"33331"	"32456"	"0"	"0"	"4"	"0"	"4"	"0"
"3501"	"Sword Action"	"1"	"202086"	"32610"	"32817"	"0"	"0"	"4"	"0"	"4"	"0"
"3502"	"Spear Action"	"1"	"202087"	"32610"	"32818"	"0"	"0"	"0"	"0"	"4"	"0"
"3503"	"Supervisor"	"1"	"202105"	"32596"	"32814"	"0"	"0"	"4"	"0"	"4"	"0"
"3504"	"Sword Action"	"1"	"202086"	"32597"	"32819"	"0"	"0"	"4"	"0"	"4"	"0"
"3505"	"Scarecrow"	"1"	"202097"	"32597"	"32820"	"0"	"0"	"0"	"0"	"4"	"0"
"3506"	"Scarecrow"	"1"	"202097"	"32593"	"32818"	"0"	"0"	"4"	"0"	"4"	"0"
"3507"	"Sword Action"	"1"	"202086"	"32593"	"32819"	"0"	"0"	"0"	"0"	"4"	"0"
"3508"	"Scarecrow"	"1"	"202097"	"32589"	"32820"	"0"	"0"	"3"	"0"	"4"	"0"
"3509"	"Supervisor\'s Action"	"1"	"202089"	"32599"	"32822"	"0"	"0"	"6"	"0"	"4"	"0"
"3510"	" Fencer"	"1"	"202102"	"32604"	"32811"	"0"	"0"	"0"	"0"	"4"	"0"
"3511"	"Crossbow"	"1"	"202088"	"32608"	"32811"	"0"	"0"	"0"	"0"	"4"	"0"
"3512"	"Scarecrow"	"1"	"202098"	"32705"	"32806"	"0"	"0"	"4"	"0"	"3"	"0"
"3513"	"Scarecrow"	"1"	"202098"	"32705"	"32809"	"0"	"0"	"0"	"0"	"3"	"0"
"3514"	"Scarecrow"	"1"	"202098"	"32705"	"32813"	"0"	"0"	"6"	"0"	"3"	"0"
"3515"	"Scarecrow"	"1"	"202098"	"32705"	"32816"	"0"	"0"	"0"	"0"	"3"	"0"
"3516"	"Scarecrow"	"1"	"202098"	"32700"	"32806"	"0"	"0"	"0"	"0"	"3"	"0"
"3517"	"Scarecrow"	"1"	"202098"	"32700"	"32809"	"0"	"0"	"3"	"0"	"3"	"0"
"3518"	"Scarecrow"	"1"	"202098"	"32700"	"32813"	"0"	"0"	"6"	"0"	"3"	"0"
"3519"	"Scarecrow"	"1"	"202098"	"32700"	"32816"	"0"	"0"	"2"	"0"	"3"	"0"
"3520"	"Templar"	"1"	"202100"	"32699"	"32813"	"0"	"0"	"2"	"0"	"3"	"0"
"3549"	"Boots Craftsman^Bamute"	"1"	"70690"	"33474"	"32778"	"0"	"0"	"4"	"0"	"4"	"0"
"3564"	"Helmet Craftsman^Hector"	"1"	"70642"	"33462"	"32780"	"0"	"0"	"4"	"0"	"4"	"0"
"3607"	"Fortune Teller^Esmeralda"	"1"	"50007"	"33102"	"33380"	"0"	"0"	"6"	"0"	"4"	"0"
"3615"	"Siege Weapon^Catapult"	"0"	"7000084"	"33089"	"32755"	"0"	"0"	"6"	"0"	"4"	"0"
"3616"	"Siege Weapon^Catapult"	"0"	"7000084"	"33089"	"32784"	"0"	"0"	"6"	"0"	"4"	"0"
"5000"	"Domination Crack"	"1"	"800101"	"32800"	"32800"	"0"	"0"	"0"	"0"	"101"	"0"
"5001"	"Domination Crack"	"1"	"800102"	"32800"	"32800"	"0"	"0"	"0"	"0"	"102"	"0"
"5002"	"Domination Crack"	"1"	"800103"	"32800"	"32800"	"0"	"0"	"0"	"0"	"103"	"0"
"5003"	"Domination Crack"	"1"	"800104"	"32672"	"32865"	"0"	"0"	"0"	"0"	"104"	"0"
"5004"	"Domination Crack"	"1"	"800105"	"32672"	"32865"	"0"	"0"	"0"	"0"	"105"	"0"
"5005"	"Domination Crack"	"1"	"800106"	"32720"	"32873"	"0"	"0"	"0"	"0"	"106"	"0"
"5006"	"Domination Crack"	"1"	"800107"	"32671"	"32865"	"0"	"0"	"0"	"0"	"107"	"0"
"5007"	"Domination Crack"	"1"	"800108"	"32671"	"32865"	"0"	"0"	"0"	"0"	"108"	"0"
"5008"	"Domination Crack"	"1"	"800109"	"32671"	"32865"	"0"	"0"	"0"	"0"	"109"	"0"
"5009"	"Domination Crack"	"1"	"800110"	"32800"	"32800"	"0"	"0"	"0"	"0"	"110"	"0"
"5010"	"Domination Crack"	"1"	"800111"	"32801"	"32821"	"0"	"0"	"0"	"0"	"12861"	"0"
"5011"	"Teleporter^Rift Wizard"	"1"	"800112"	"32730"	"32802"	"0"	"0"	"6"	"0"	"12852"	"0"
"5012"	"Dimensional Teleporter^Distorted Soul"	"1"	"800100"	"32726"	"32787"	"0"	"0"	"4"	"0"	"12852"	"0"
"5013"	"Teleporter^Rift Wizard"	"1"	"800113"	"32723"	"32805"	"0"	"0"	"6"	"0"	"12853"	"0"
"5014"	"Dimensional Teleporter^Distorted Soul"	"1"	"800100"	"32719"	"32790"	"0"	"0"	"4"	"0"	"12853"	"0"
"5015"	"Teleporter^Rift Wizard"	"1"	"800114"	"32726"	"32804"	"0"	"0"	"6"	"0"	"12854"	"0"
"5016"	"Dimensional Teleporter^Distorted Soul"	"1"	"800100"	"32724"	"32789"	"0"	"0"	"4"	"0"	"12854"	"0"
"5017"	"Teleporter^Rift Wizard"	"1"	"800115"	"32600"	"32866"	"0"	"0"	"6"	"0"	"12855"	"0"
"5018"	"Dimensional Teleporter^Distorted Soul"	"1"	"800100"	"32595"	"32851"	"0"	"0"	"4"	"0"	"12855"	"0"
"5019"	"Teleporter^Rift Wizard"	"1"	"800116"	"32595"	"32869"	"0"	"0"	"6"	"0"	"12856"	"0"
"5020"	"Dimensional Teleporter^Distorted Soul"	"1"	"800100"	"32589"	"32855"	"0"	"0"	"4"	"0"	"12856"	"0"
"5021"	"Teleporter^Rift Wizard"	"1"	"800117"	"32603"	"32868"	"0"	"0"	"6"	"0"	"12857"	"0"
"5022"	"Dimensional Teleporter^Distorted Soul"	"1"	"800100"	"32596"	"32855"	"0"	"0"	"4"	"0"	"12857"	"0"
"5023"	"Teleporter^Rift Wizard"	"1"	"800118"	"32605"	"32869"	"0"	"0"	"6"	"0"	"12858"	"0"
"5024"	"Dimensional Teleporter^Distorted Soul"	"1"	"800100"	"32596"	"32855"	"0"	"0"	"4"	"0"	"12858"	"0"
"5025"	"Teleporter^Rift Wizard"	"1"	"800119"	"32595"	"32868"	"0"	"0"	"6"	"0"	"12859"	"0"
"5026"	"Dimensional Teleporter^Distorted Soul"	"1"	"800100"	"32588"	"32855"	"0"	"0"	"4"	"0"	"12859"	"0"
"5027"	"Teleporter^Rift Wizard"	"1"	"800120"	"32604"	"32867"	"0"	"0"	"6"	"0"	"12860"	"0"
"5028"	"Dimensional Teleporter^Distorted Soul"	"1"	"800100"	"32594"	"32855"	"0"	"0"	"4"	"0"	"12860"	"0"
"5029"	"Teleporter^Rift Wizard"	"1"	"800121"	"32734"	"32804"	"0"	"0"	"6"	"0"	"12861"	"0"
"5030"	"Dimensional Teleporter^Distorted Soul"	"1"	"800100"	"32728"	"32791"	"0"	"0"	"4"	"0"	"12861"	"0"
"5031"	"Dimensional Teleporter^Distorted Soul"	"1"	"800100"	"32639"	"32791"	"0"	"0"	"4"	"0"	"12862"	"0"
"5032"	"Teleporter^Rift Wizard"	"1"	"800122"	"32636"	"32796"	"0"	"0"	"4"	"0"	"12862"	"0"
"5050"	"Dimensional Teleporter^Spirit of Distortion"	"1"	"800499"	"33634"	"32786"	"0"	"0"	"4"	"0"	"15482"	"0"
"5051"	"Dimensional Teleporter^Spirit of Distortion"	"1"	"800499"	"32789"	"32406"	"0"	"0"	"4"	"0"	"15483"	"0"
"5052"	"Dimensional Teleporter^Spirit of Distortion"	"1"	"800499"	"32743"	"32687"	"0"	"0"	"4"	"0"	"15484"	"0"
"5055"	"Enchant Wizard^Knights of Distortion"	"1"	"800166"	"32730"	"32798"	"0"	"0"	"6"	"0"	"12852"	"0"
"5056"	"Enchant Wizard^Knights of Distortion"	"1"	"800166"	"32723"	"32800"	"0"	"0"	"6"	"0"	"12853"	"0"
"5057"	"Enchant Wizard^Knights of Distortion"	"1"	"800166"	"32726"	"32801"	"0"	"0"	"6"	"0"	"12854"	"0"
"5058"	"Enchant Wizard^Knights of Distortion"	"1"	"800166"	"32600"	"32860"	"0"	"0"	"6"	"0"	"12855"	"0"
"5059"	"Enchant Wizard^Knights of Distortion"	"1"	"800166"	"32595"	"32863"	"0"	"0"	"6"	"0"	"12856"	"0"
"5060"	"Enchant Wizard^Knights of Distortion"	"1"	"800166"	"32603"	"32863"	"0"	"0"	"6"	"0"	"12857"	"0"
"5061"	"Enchant Wizard^Knights of Distortion"	"1"	"800166"	"32605"	"32863"	"0"	"0"	"6"	"0"	"12858"	"0"
"5062"	"Enchant Wizard^Knights of Distortion"	"1"	"800166"	"32595"	"32864"	"0"	"0"	"6"	"0"	"12859"	"0"
"5063"	"Enchant Wizard^Knights of Distortion"	"1"	"800166"	"32604"	"32864"	"0"	"0"	"6"	"0"	"12860"	"0"
"5064"	"Enchant Wizard^Knights of Distortion"	"1"	"800166"	"32734"	"32800"	"0"	"0"	"6"	"0"	"12861"	"0"
"5065"	"Enchant Wizard^Knights of Distortion"	"1"	"800166"	"32641"	"32796"	"0"	"0"	"4"	"0"	"12862"	"0"
"5070"	"Siege Merchant^Pajabo"	"1"	"800510"	"33646"	"32787"	"0"	"0"	"5"	"0"	"15482"	"0"
"5071"	"Siege Merchant^Sei"	"1"	"800511"	"33613"	"32779"	"0"	"0"	"2"	"0"	"15482"	"0"
"5073"	"Siege Merchant^Perco"	"1"	"800513"	"32802"	"32400"	"0"	"0"	"6"	"0"	"15483"	"0"
"5074"	"Siege Merchant^Viper"	"1"	"800514"	"32774"	"32397"	"0"	"0"	"2"	"0"	"15483"	"0"
"5076"	"Siege Merchant^Ginger"	"1"	"800516"	"32761"	"32695"	"0"	"0"	"5"	"0"	"15484"	"0"
"5077"	"Siege Merchant^Logan"	"1"	"800517"	"32735"	"32708"	"0"	"0"	"0"	"0"	"15484"	"0"
"5080"	"Siege Registrar^Sean"	"1"	"800501"	"33630"	"32784"	"0"	"0"	"6"	"0"	"15482"	"0"
"5081"	"Siege Registrar^Rocco"	"1"	"800502"	"32786"	"32402"	"0"	"0"	"6"	"0"	"15483"	"0"
"5082"	"Siege Registrar^Megson"	"1"	"800503"	"32750"	"32702"	"0"	"0"	"4"	"0"	"15484"	"0"
"5083"	"Teleporter^Village Mover"	"1"	"800528"	"33650"	"32773"	"0"	"0"	"5"	"0"	"15482"	"0"
"5084"	"Teleporter^Village Mover"	"1"	"800529"	"32794"	"32387"	"0"	"0"	"4"	"0"	"15483"	"0"
"5085"	"Teleporter^Village Mover"	"1"	"800530"	"32754"	"32709"	"0"	"0"	"0"	"0"	"15484"	"0"
"5090"	"Enchant Wizard^Longsom"	"1"	"800520"	"33630"	"32774"	"0"	"0"	"4"	"0"	"15482"	"0"
"5092"	"Enchant Wizard^Nick"	"1"	"800522"	"32778"	"32389"	"0"	"0"	"3"	"0"	"15483"	"0"
"5095"	"Enchant Wizard^Sherlock"	"1"	"800525"	"32734"	"32693"	"0"	"0"	"4"	"0"	"15484"	"0"
"5096"	"Enchant Wizard^Fitz"	"1"	"800526"	"32766"	"32704"	"0"	"0"	"6"	"0"	"15484"	"0"
"5100"	"Goddess of Salvation^Gabby"	"1"	"100063"	"33657"	"32792"	"0"	"0"	"6"	"0"	"15482"	"0"
"5101"	"Goddess of Salvation^Nenny"	"1"	"100064"	"32809"	"32409"	"0"	"0"	"6"	"0"	"15483"	"0"
