"npcid"	"classId"	"desc_en"	"desc_powerbook"	"desc_kr"	"desc_id"	"note"	"impl"	"spriteId"	"lvl"	"hp"	"mp"	"ac"	"str"	"con"	"dex"	"wis"	"intel"	"mr"	"exp"	"alignment"	"big"	"weakAttr"	"ranged"	"is_taming"	"passispeed"	"atkspeed"	"atk_magic_speed"	"sub_magic_speed"	"undead"	"poison_atk"	"is_agro"	"is_agro_poly"	"is_agro_invis"	"family"	"agrofamily"	"agrogfxid1"	"agrogfxid2"	"is_picupitem"	"digestitem"	"is_bravespeed"	"hprinterval"	"hpr"	"mprinterval"	"mpr"	"is_teleport"	"randomlevel"	"randomhp"	"randommp"	"randomac"	"randomexp"	"randomAlign"	"damage_reduction"	"is_hard"	"is_bossmonster"	"can_turnundead"	"bowSpritetId"	"karma"	"transform_id"	"transform_gfxid"	"light_size"	"is_amount_fixed"	"is_change_head"	"spawnlist_door"	"count_map"	"cant_resurrect"	"isHide"
"900520"	"0"	"Jacen Appears"	""	"자켄 등장"	""	"Halfas Raid"	"L1Effect"	"19260"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"900521"	"0"	"Immune Field"	""	"이뮨 필드"	""	"Halfas Raid"	"L1Effect"	"19220"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"999999"	"0"	"Bulletin Board"	""	"버경 게시판"	"$41527"	"Beogyeong bulletin board"	"L1Board"	"1546"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"1000001"	"0"	"Tunnel Ant"	""	"땅굴 개미"	"$14291"	""	"L1Merchant"	"2437"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"1000002"	"0"	"Teleporter^Herald of the Earth Dragon"	""	"지룡의 전령"	"$18936"	"Water Dragon's Dungeon #"	"L1Merchant"	"7585"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"1000003"	"0"	"Event Santa^Teleporter"	""	"이벤트 산타"	"$41528"	""	"L1Merchant"	"1835"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"1000004"	"0"	"Alchemist^Hosh"	""	"호슈"	"$14211"	"View Woodbeck Sandworm"	"L1Merchant"	"3232"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"1231231"	"0"	"Forgotten Island^Caretaker"	""	"잊혀진 섬 관리인"	"$41529"	""	"L1Merchant"	"940"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2000001"	"0"	"Snow Tiger"	""	"샤벨 타이거"	"$1784"	"After the frozen ice"	"L1Monster"	"2086"	"42"	"554"	"50"	"-28"	"34"	"33"	"31"	"27"	"10"	"21"	"730"	"-27"	"true"	"WIND"	"1"	"true"	"960"	"1360"	"1360"	"1360"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2000003"	"0"	"Owlbear"	""	"아울베어"	"$1047"	"After the frozen ice"	"L1Monster"	"1162"	"41"	"552"	"200"	"-27"	"33"	"28"	"29"	"7"	"8"	"20"	"226"	"-26"	"true"	"FIRE"	"1"	"true"	"960"	"1080"	"1080"	"1080"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2000005"	"0"	"Lycanthrope"	""	"라이칸스로프"	"$990"	"After the frozen ice"	"L1Monster"	"1108"	"39"	"538"	"60"	"-26"	"31"	"31"	"28"	"10"	"10"	"19"	"1370"	"-24"	"false"	"FIRE"	"1"	"false"	"640"	"800"	"800"	"800"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2000007"	"0"	"Iron Golem"	""	"아이언 골렘"	"$1789"	"After the frozen ice"	"L1Monster"	"2147"	"43"	"566"	"20"	"-29"	"50"	"28"	"18"	"5"	"5"	"20"	"1426"	"-28"	"true"	"FIRE"	"1"	"false"	"1920"	"1760"	"1760"	"1760"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"true"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2000009"	"0"	"Ice Queen Royal Guard"	""	"얼음여왕근위병(문지기)"	"$5502"	"Frozen Gatekeeper 3rd Floor (Bow)"	"L1Monster"	"6558"	"52"	"642"	"10"	"-36"	"16"	"14"	"16"	"16"	"16"	"27"	"1026"	"-38"	"true"	"WIND"	"10"	"false"	"800"	"920"	"920"	"920"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"2000010"	"0"	"Ice Queen Royal Guard"	""	"얼음여왕근위병(활)"	"$5502"	"2nd floor of frozen royal guardhouse"	"L1Monster"	"6558"	"50"	"560"	"10"	"-30"	"33"	"25"	"33"	"16"	"16"	"25"	"522"	"-35"	"true"	"WIND"	"10"	"false"	"800"	"920"	"920"	"920"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2000011"	"0"	"Ice Queen Royal Guard"	""	"얼음여왕근위병(창)"	"$5502"	"Frozen Guards Armory 2nd floor"	"L1Monster"	"6560"	"50"	"610"	"10"	"-34"	"40"	"18"	"20"	"12"	"10"	"25"	"522"	"-35"	"true"	"WIND"	"2"	"false"	"640"	"880"	"880"	"880"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2000012"	"0"	"Ice Queen Royal Guard"	""	"얼음여왕근위병(활)"	"$5502"	"3rd floor of frozen royal guardhouse"	"L1Monster"	"6558"	"52"	"642"	"10"	"-36"	"16"	"14"	"16"	"16"	"16"	"27"	"1026"	"-38"	"true"	"WIND"	"10"	"false"	"800"	"920"	"920"	"920"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"2000013"	"0"	"Ice Queen Royal Guard"	""	"얼음여왕근위병(창)"	"$5502"	"Frozen Guards Armory 3rd floor"	"L1Monster"	"6560"	"52"	"742"	"10"	"-36"	"50"	"20"	"25"	"12"	"10"	"27"	"1026"	"-38"	"true"	"WIND"	"2"	"false"	"640"	"880"	"880"	"880"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"2000016"	"0"	"Snowman"	""	"눈사람"	"$1783"	"Frozen Snowman 1st floor 2nd floor"	"L1Monster"	"2064"	"37"	"444"	"0"	"-25"	"24"	"26"	"20"	"6"	"8"	"18"	"901"	"-22"	"false"	"WIND"	"1"	"true"	"1280"	"1080"	"1080"	"1080"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2000017"	"0"	"Ghost"	""	"유령"	"$1563"	"Red frozen"	"L1Monster"	"1321"	"46"	"644"	"10"	"-31"	"28"	"24"	"24"	"14"	"14"	"23"	"1026"	"-31"	"false"	"NONE"	"1"	"false"	"960"	"1000"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2000018"	"0"	"Ghost"	""	"유령"	"$1563"	"frozen green"	"L1Monster"	"1318"	"48"	"672"	"10"	"-32"	"33"	"29"	"29"	"14"	"14"	"24"	"1117"	"-33"	"false"	"NONE"	"1"	"false"	"960"	"1000"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2000019"	"0"	"Ice Golem"	""	"아이스 골렘"	"$1395"	"frozen"	"L1Monster"	"1525"	"47"	"573"	"0"	"-31"	"46"	"16"	"10"	"5"	"6"	"23"	"1096"	"-32"	"true"	"WIND"	"1"	"true"	"1920"	"1480"	"1480"	"1480"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"true"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2000020"	"0"	"Iceman"	""	"아이스 맨"	"$1791"	"Frozen Iceman 2nd floor"	"L1Monster"	"2158"	"48"	"586"	"20"	"-30"	"27"	"27"	"27"	"12"	"12"	"23"	"1117"	"-32"	"true"	"WIND"	"1"	"true"	"960"	"1600"	"1600"	"1600"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2000021"	"0"	"Iceman"	""	"아이스 맨"	"$1791"	"Frozen Iceman 3rd floor"	"L1Monster"	"2158"	"50"	"700"	"20"	"-34"	"32"	"32"	"32"	"12"	"12"	"25"	"1117"	"-37"	"true"	"WIND"	"1"	"false"	"960"	"1600"	"1600"	"1600"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2000023"	"0"	"Yeti"	""	"에티"	"$1786"	"Frozen ET 2nd floor"	"L1Monster"	"2134"	"49"	"598"	"10"	"-33"	"40"	"20"	"32"	"9"	"6"	"24"	"1417"	"-34"	"true"	"WIND"	"1"	"false"	"960"	"1400"	"1400"	"1400"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
"2000024"	"0"	"Yeti"	""	"에티"	"$1786"	"Frozen ET 3rd floor"	"L1Monster"	"2134"	"51"	"720"	"10"	"-35"	"50"	"30"	"42"	"9"	"6"	"26"	"1417"	"-36"	"true"	"WIND"	"1"	"false"	"960"	"1400"	"1400"	"1400"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"true"	"false"
"2000025"	"0"	"Maid of the Ice Queen"	""	"얼음의 여왕 시녀"	"$2218"	"A frozen woman"	"L1Monster"	"10372"	"75"	"200"	"500"	"0"	"22"	"18"	"17"	"18"	"18"	"80"	"1417"	"-5"	"false"	"WIND"	"1"	"false"	"960"	"1320"	"1320"	"1320"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"true"	"false"	"0"	"0"	"true"	"false"
"2000026"	"0"	"Maid of the Ice Queen"	""	"얼음의 여왕 시녀"	"$2218"	"Frozen Queen Transformation"	"L1Monster"	"10372"	"75"	"200"	"500"	"0"	"22"	"18"	"17"	"18"	"18"	"80"	"0"	"-5"	"false"	"WIND"	"1"	"false"	"960"	"1320"	"1320"	"1320"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"45609"	"0"	"0"	"true"	"false"	"0"	"0"	"true"	"false"
"2100000"	"0"	"Ice Queen Royal Guard"	""	"얼음여왕근위병(문지기)"	"$5502"	"Frozen Gatekeeper 1st floor (bow)"	"L1Monster"	"6558"	"45"	"540"	"10"	"-30"	"50"	"20"	"30"	"16"	"16"	"0"	"1226"	"-30"	"true"	"WIND"	"10"	"false"	"0"	"1280"	"1360"	"1360"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"0"	"false"	"false"	"5000"	"72"	"false"	"false"
"2100001"	"0"	"Ice Queen Royal Guard"	""	"얼음여왕근위병(문지기)"	"$5502"	"Frozen Gatekeeper 2nd floor (bow)"	"L1Monster"	"6558"	"45"	"540"	"10"	"-30"	"50"	"20"	"30"	"16"	"16"	"0"	"1226"	"-30"	"true"	"WIND"	"10"	"false"	"0"	"1280"	"1360"	"1360"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"0"	"false"	"false"	"5001"	"73"	"false"	"false"
"2100002"	"0"	"Ice Queen Royal Guard"	""	"얼음여왕근위병(문지기)"	"$5502"	"Frozen Gatekeeper 3rd Floor (Bow)"	"L1Monster"	"6558"	"52"	"642"	"10"	"-36"	"50"	"20"	"30"	"16"	"16"	"27"	"1026"	"-38"	"true"	"WIND"	"10"	"false"	"0"	"1280"	"1360"	"1360"	"NONE"	"NONE"	"false"	"false"	"false"	"icecave"	"1"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"0"	"false"	"false"	"5006"	"74"	"true"	"false"
"3000000"	"0"	"General Merchant^Gepharu"	""	"제파르"	"$5873"	"Behemoth Merchant"	"L1Merchant"	"6989"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"3000001"	"0"	"Blacksmith^Pual"	""	"대장장이 퓨알"	"$5875"	"Behemoth Blacksmith"	"L1Merchant"	"6986"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"3000002"	"0"	"Elas"	""	"엘라스"	"$5877"	"Behemoth Quest"	"L1Merchant"	"6793"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"3000003"	"0"	"Elder Prochel"	""	"장로 프로켈"	"$5872"	"Behemoth Quest"	"L1Merchant"	"6781"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"3000004"	"0"	"Talion"	""	"탈리온"	"$5876"	"Behemoth Quest"	"L1Merchant"	"7010"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"3000005"	"0"	"Teleporter^Dekabia"	""	"데카비아"	"$5874"	"Behemoth Teleporter"	"L1Teleporter"	"6899"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"3000006"	"0"	"Shield Crafter^Kahula"	""	"방패 제작장인^칼루아"	"$15710"	"Production renewal"	"L1Merchant"	"6986"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"13"	"false"	"false"	"0"	"0"	"false"	"false"
"3100000"	"0"	"General Merchant^Sveil"	""	"스비엘"	"$5867"	"Silveria Merchant"	"L1Merchant"	"6690"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"3100001"	"0"	"Blacksmith^Bahturu"	""	"대장장이 바트르"	"$5869"	"Silveria Blacksmith"	"L1Merchant"	"6757"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"3100002"	"0"	"Azael"	""	"아젤"	"$5871"	"silveria"	"L1Merchant"	"6977"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"3100003"	"0"	"Lark"	""	"라르크"	"$5870"	"silveria"	"L1Merchant"	"6968"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"3100004"	"0"	"Illusionist Quest^Elder Sleyin"	""	"장로 실레인"	"$5866"	"Silveria Quest"	"L1Merchant"	"7001"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"3100005"	"0"	"Teleporter^Chariel"	""	"샤리엘"	"$5868"	"Silveria Teleport"	"L1Teleporter"	"6804"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
