"id"	"name"	"count"	"npc_templateid"	"group_id"	"locx"	"locy"	"randomx"	"randomy"	"locx1"	"locy1"	"locx2"	"locy2"	"heading"	"min_respawn_delay"	"max_respawn_delay"	"mapid"	"respawn_screen"	"movement_distance"	"rest"	"near_spawn"
"3110924"	"Dwarf Swordsman"	"1"	"100000026"	"97"	"33197"	"33476"	"12"	"12"	"0"	"0"	"0"	"0"	"2"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3110925"	"Dwarf Swordsman"	"1"	"100000026"	"0"	"33234"	"33455"	"12"	"12"	"0"	"0"	"0"	"0"	"2"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3110926"	"Dwarf Swordsman"	"1"	"100000026"	"0"	"33235"	"33426"	"12"	"12"	"0"	"0"	"0"	"0"	"0"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3110927"	"Dwarf Swordsman"	"1"	"100000026"	"0"	"33253"	"33410"	"12"	"12"	"0"	"0"	"0"	"0"	"0"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3110928"	"Dwarf Swordsman"	"1"	"100000026"	"0"	"33244"	"33379"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3110929"	"Dwarf Swordsman"	"1"	"100000026"	"97"	"33238"	"33359"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3110930"	"Dwarf Swordsman"	"1"	"100000026"	"0"	"33241"	"33323"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3110931"	"Dwarf Swordsman"	"1"	"100000026"	"0"	"33230"	"33299"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3110932"	"Dwarf Swordsman"	"1"	"100000026"	"0"	"33210"	"33278"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3110933"	"Dwarf Swordsman"	"1"	"100000026"	"0"	"33178"	"33280"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111004"	"Skeleton Axeman"	"1"	"7311098"	"0"	"32903"	"32695"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111005"	"Skeleton Axeman"	"1"	"7311098"	"0"	"32876"	"32669"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111006"	"Skeleton Axeman"	"1"	"7311098"	"0"	"32849"	"32674"	"12"	"12"	"0"	"0"	"0"	"0"	"6"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111007"	"Skeleton Axeman"	"1"	"7311098"	"0"	"32828"	"32659"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111008"	"Skeleton Axeman"	"1"	"7311098"	"0"	"32824"	"32623"	"12"	"12"	"0"	"0"	"0"	"0"	"0"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111009"	"Skeleton Axeman"	"1"	"7311098"	"0"	"32829"	"32599"	"12"	"12"	"0"	"0"	"0"	"0"	"0"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111010"	"Skeleton Axeman"	"1"	"7311098"	"0"	"32805"	"32603"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111011"	"Skeleton Axeman"	"1"	"7311098"	"0"	"32766"	"32623"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111012"	"Skeleton Axeman"	"1"	"7311098"	"0"	"32742"	"32617"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111013"	"Skeleton Axeman"	"1"	"7311098"	"0"	"32723"	"32610"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111014"	"Skeleton Axeman"	"1"	"7311098"	"0"	"32707"	"32624"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111015"	"Skeleton Axeman"	"1"	"7311098"	"0"	"32697"	"32649"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111016"	"Ghoul"	"1"	"7311100"	"0"	"32701"	"32673"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111017"	"Ghoul"	"1"	"7311100"	"0"	"32719"	"32669"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111018"	"Ghoul"	"1"	"7311100"	"0"	"32741"	"32652"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111019"	"Ghoul"	"1"	"7311100"	"0"	"32762"	"32655"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111020"	"Ghoul"	"1"	"7311100"	"0"	"32760"	"32686"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111021"	"Ghoul"	"1"	"7311100"	"0"	"32774"	"32712"	"12"	"12"	"0"	"0"	"0"	"0"	"4"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111022"	"Ghoul"	"1"	"7311100"	"0"	"32781"	"32737"	"12"	"12"	"0"	"0"	"0"	"0"	"4"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111023"	"Ghoul"	"1"	"7311100"	"0"	"32761"	"32754"	"12"	"12"	"0"	"0"	"0"	"0"	"4"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111024"	"Ghoul"	"1"	"7311100"	"0"	"32741"	"32756"	"12"	"12"	"0"	"0"	"0"	"0"	"4"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111025"	"Ghoul"	"1"	"7311100"	"0"	"32717"	"32733"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111026"	"Ghoul"	"1"	"7311100"	"0"	"32700"	"32724"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111027"	"Ghoul"	"1"	"7311100"	"0"	"32709"	"32682"	"12"	"12"	"0"	"0"	"0"	"0"	"0"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111028"	"Ghoul"	"1"	"7311100"	"0"	"32700"	"32638"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111029"	"Ghoul"	"1"	"7311100"	"0"	"32732"	"32614"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111030"	"Ghoul"	"1"	"7311100"	"0"	"32766"	"32607"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111031"	"Skeleton Archer"	"1"	"7311097"	"0"	"32782"	"32609"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111032"	"Skeleton Archer"	"1"	"7311097"	"0"	"32772"	"32628"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111033"	"Skeleton Archer"	"1"	"7311097"	"0"	"32752"	"32650"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111034"	"Skeleton Archer"	"1"	"7311097"	"0"	"32734"	"32650"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111035"	"Skeleton Archer"	"1"	"7311097"	"0"	"32714"	"32637"	"12"	"12"	"0"	"0"	"0"	"0"	"6"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111036"	"Skeleton Archer"	"1"	"7311097"	"0"	"32686"	"32659"	"12"	"12"	"0"	"0"	"0"	"0"	"6"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111037"	"Skeleton Archer"	"1"	"7311097"	"0"	"32703"	"32683"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111038"	"Skeleton Archer"	"1"	"7311097"	"0"	"32724"	"32682"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111039"	"Skeleton Archer"	"1"	"7311097"	"0"	"32750"	"32683"	"12"	"12"	"0"	"0"	"0"	"0"	"2"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111040"	"Skeleton Archer"	"1"	"7311097"	"0"	"32771"	"32702"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111041"	"Skeleton Archer"	"1"	"7311097"	"0"	"32795"	"32693"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111042"	"Skeleton Archer"	"1"	"7311097"	"0"	"32807"	"32670"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111043"	"Skeleton Archer"	"1"	"7311097"	"0"	"32830"	"32646"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111044"	"Skeleton Archer"	"1"	"7311097"	"0"	"32854"	"32623"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111045"	"Skeleton Archer"	"1"	"7311097"	"0"	"32881"	"32613"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111046"	"Skeleton Archer"	"1"	"7311097"	"0"	"32885"	"32644"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111047"	"Skeleton Archer"	"1"	"7311097"	"0"	"32915"	"32650"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111048"	"Skeleton Archer"	"1"	"7311097"	"0"	"32888"	"32686"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111049"	"Skeleton Archer"	"1"	"7311097"	"0"	"32866"	"32731"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111050"	"Skeleton Archer"	"1"	"7311097"	"0"	"32833"	"32745"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111051"	"Skeleton Archer"	"1"	"7311097"	"0"	"32817"	"32745"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111052"	"Skeleton Archer"	"1"	"7311097"	"0"	"32809"	"32727"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111053"	"Skeleton Archer"	"1"	"7311097"	"0"	"32793"	"32704"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111054"	"Skeleton Archer"	"1"	"7311097"	"0"	"32769"	"32681"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111055"	"Skeleton Archer"	"1"	"7311097"	"0"	"32774"	"32657"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111056"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32776"	"32609"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111057"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32823"	"32611"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111058"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32857"	"32605"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111059"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32869"	"32637"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111060"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32844"	"32661"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111061"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32834"	"32690"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111062"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32833"	"32715"	"12"	"12"	"0"	"0"	"0"	"0"	"4"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111063"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32828"	"32735"	"12"	"12"	"0"	"0"	"0"	"0"	"4"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111064"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32804"	"32769"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111065"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32780"	"32754"	"12"	"12"	"0"	"0"	"0"	"0"	"6"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111066"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32740"	"32730"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111067"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32740"	"32699"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111068"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32750"	"32669"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111069"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32750"	"32613"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111070"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32787"	"32606"	"12"	"12"	"0"	"0"	"0"	"0"	"2"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111071"	"Black Knight"	"1"	"45165"	"0"	"32810"	"32943"	"12"	"12"	"0"	"0"	"0"	"0"	"0"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111072"	"Black Knight"	"1"	"45165"	"0"	"32829"	"32937"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111073"	"Black Knight"	"1"	"45165"	"0"	"32853"	"32939"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111074"	"Black Knight"	"1"	"45165"	"0"	"32871"	"32953"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111075"	"Black Knight"	"1"	"45165"	"0"	"32899"	"32932"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111076"	"Black Knight"	"1"	"45165"	"0"	"32913"	"32901"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111077"	"Black Knight"	"1"	"45165"	"0"	"32928"	"32868"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111078"	"Black Knight"	"1"	"45165"	"0"	"32898"	"32870"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111079"	"Black Knight"	"1"	"45165"	"0"	"32872"	"32885"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111080"	"Black Knight"	"1"	"45165"	"0"	"32842"	"32884"	"12"	"12"	"0"	"0"	"0"	"0"	"6"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111081"	"Black Knight"	"1"	"45165"	"0"	"32845"	"32905"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111082"	"Black Knight"	"1"	"45165"	"0"	"32872"	"32914"	"12"	"12"	"0"	"0"	"0"	"0"	"2"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111083"	"Black Knight"	"1"	"45165"	"0"	"32848"	"32959"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111084"	"Black Knight"	"1"	"45165"	"0"	"32815"	"32961"	"12"	"12"	"0"	"0"	"0"	"0"	"6"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111085"	"Black Knight"	"1"	"45165"	"0"	"32796"	"32947"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111086"	"Black Knight"	"1"	"45165"	"0"	"32774"	"32936"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111096"	"Skeleton Archer"	"1"	"7311097"	"0"	"32879"	"32963"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111097"	"Skeleton Archer"	"1"	"7311097"	"0"	"32872"	"32945"	"12"	"12"	"0"	"0"	"0"	"0"	"0"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111098"	"Skeleton Archer"	"1"	"7311097"	"0"	"32862"	"32919"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111099"	"Skeleton Archer"	"1"	"7311097"	"0"	"32847"	"32890"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111100"	"Skeleton Archer"	"1"	"7311097"	"0"	"32813"	"32910"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111101"	"Skeleton Archer"	"1"	"7311097"	"0"	"32809"	"32882"	"12"	"12"	"0"	"0"	"0"	"0"	"0"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111102"	"Skeleton Archer"	"1"	"7311097"	"0"	"32781"	"32905"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111103"	"Skeleton Archer"	"1"	"7311097"	"0"	"32788"	"32935"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111104"	"Skeleton Archer"	"1"	"7311097"	"0"	"32816"	"32932"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111105"	"Skeleton Archer"	"1"	"7311097"	"0"	"32852"	"32934"	"12"	"12"	"0"	"0"	"0"	"0"	"2"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111106"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32884"	"32930"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111107"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32892"	"32947"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111108"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32919"	"32937"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111109"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32938"	"32912"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111110"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32924"	"32882"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111111"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32916"	"32862"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111112"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32874"	"32880"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111113"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32850"	"32899"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111114"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32829"	"32912"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111115"	"Skeleton Pikeman"	"1"	"7311099"	"0"	"32827"	"32958"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111116"	"Ghoul"	"1"	"7311100"	"0"	"32805"	"32950"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111117"	"Ghoul"	"1"	"7311100"	"0"	"32807"	"32925"	"12"	"12"	"0"	"0"	"0"	"0"	"2"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111118"	"Ghoul"	"1"	"7311100"	"0"	"32810"	"32904"	"12"	"12"	"0"	"0"	"0"	"0"	"0"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111119"	"Ghoul"	"1"	"7311100"	"0"	"32825"	"32892"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111120"	"Ghoul"	"1"	"7311100"	"0"	"32859"	"32899"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111121"	"Ghoul"	"1"	"7311100"	"0"	"32878"	"32895"	"12"	"12"	"0"	"0"	"0"	"0"	"2"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111122"	"Ghoul"	"1"	"7311100"	"0"	"32903"	"32883"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111123"	"Ghoul"	"1"	"7311100"	"0"	"32919"	"32888"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111124"	"Ghoul"	"1"	"7311100"	"0"	"32914"	"32916"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111125"	"Ghoul"	"1"	"7311100"	"0"	"32911"	"32940"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111126"	"Ghoul"	"1"	"7311100"	"0"	"32924"	"32955"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111127"	"Skeleton Axeman"	"1"	"7311098"	"0"	"32913"	"32956"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111128"	"Ghoul"	"1"	"7311100"	"0"	"32875"	"32951"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111129"	"Ghoul"	"1"	"7311100"	"0"	"32839"	"32952"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111130"	"Ghoul"	"1"	"7311100"	"0"	"32825"	"32936"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111131"	"Ghoul"	"1"	"7311100"	"0"	"32788"	"32934"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111132"	"Ghoul"	"1"	"7311100"	"0"	"32784"	"32913"	"12"	"12"	"0"	"0"	"0"	"0"	"7"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111133"	"Ghoul"	"1"	"7311100"	"0"	"32794"	"32881"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111134"	"Ghoul"	"1"	"7311100"	"0"	"32866"	"32866"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111135"	"Ghoul"	"1"	"7311100"	"0"	"32932"	"32857"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111136"	"Ghoul"	"1"	"7311100"	"0"	"32934"	"32924"	"12"	"12"	"0"	"0"	"0"	"0"	"4"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111137"	"Black Knight"	"1"	"45165"	"0"	"32924"	"32930"	"12"	"12"	"0"	"0"	"0"	"0"	"2"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111138"	"Black Knight"	"1"	"45165"	"0"	"32944"	"32907"	"12"	"12"	"0"	"0"	"0"	"0"	"1"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111139"	"Black Knight"	"1"	"45165"	"0"	"32935"	"32877"	"12"	"12"	"0"	"0"	"0"	"0"	"6"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111140"	"Black Knight"	"1"	"45165"	"0"	"32869"	"32902"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111141"	"Black Knight"	"1"	"45165"	"0"	"32860"	"32866"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111142"	"Death"	"1"	"45221"	"0"	"32862"	"32881"	"12"	"12"	"0"	"0"	"0"	"0"	"4"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111143"	"Death"	"1"	"45221"	"0"	"32882"	"32898"	"12"	"12"	"0"	"0"	"0"	"0"	"3"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111144"	"Death"	"1"	"45221"	"0"	"32917"	"32895"	"12"	"12"	"0"	"0"	"0"	"0"	"2"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111145"	"Death"	"1"	"45221"	"0"	"32926"	"32923"	"12"	"12"	"0"	"0"	"0"	"0"	"5"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
"3111146"	"Death"	"1"	"45221"	"0"	"32919"	"32951"	"12"	"12"	"0"	"0"	"0"	"0"	"4"	"30"	"60"	"4"	"1"	"0"	"0"	"0"
