"item_id"	"item_name_id"	"desc_kr"	"desc_en"	"desc_powerbook"	"note"	"desc_id"	"itemGrade"	"type"	"grade"	"material"	"weight"	"iconId"	"spriteId"	"ac"	"ac_sub"	"safenchant"	"use_royal"	"use_knight"	"use_mage"	"use_elf"	"use_darkelf"	"use_dragonknight"	"use_illusionist"	"use_warrior"	"use_fencer"	"use_lancer"	"add_str"	"add_con"	"add_dex"	"add_int"	"add_wis"	"add_cha"	"add_hp"	"add_mp"	"add_hpr"	"add_mpr"	"add_sp"	"min_lvl"	"max_lvl"	"m_def"	"haste_item"	"carryBonus"	"hit_rate"	"dmg_rate"	"bow_hit_rate"	"bow_dmg_rate"	"bless"	"trade"	"retrieve"	"specialretrieve"	"retrieveEnchant"	"cant_delete"	"cant_sell"	"max_use_time"	"defense_water"	"defense_wind"	"defense_fire"	"defense_earth"	"attr_all"	"regist_stone"	"regist_sleep"	"regist_freeze"	"regist_blind"	"regist_skill"	"regist_spirit"	"regist_dragon"	"regist_fear"	"regist_all"	"hitup_skill"	"hitup_spirit"	"hitup_dragon"	"hitup_fear"	"hitup_all"	"hitup_magic"	"damage_reduction"	"MagicDamageReduction"	"reductionEgnor"	"reductionPercent"	"PVPDamage"	"PVPDamageReduction"	"PVPDamageReductionPercent"	"PVPMagicDamageReduction"	"PVPReductionEgnor"	"PVPMagicDamageReductionEgnor"	"abnormalStatusDamageReduction"	"abnormalStatusPVPDamageReduction"	"PVPDamagePercent"	"expBonus"	"rest_exp_reduce_efficiency"	"shortCritical"	"longCritical"	"magicCritical"	"addDg"	"addEr"	"addMe"	"poisonRegist"	"imunEgnor"	"stunDuration"	"tripleArrowStun"	"strangeTimeIncrease"	"strangeTimeDecrease"	"potionRegist"	"potionPercent"	"potionValue"	"hprAbsol32Second"	"mprAbsol64Second"	"mprAbsol16Second"	"hpPotionDelayDecrease"	"hpPotionCriticalProb"	"increaseArmorSkillProb"	"attackSpeedDelayRate"	"moveSpeedDelayRate"	"MainId"	"MainId2"	"MainId3"	"Set_Id"	"polyDescId"	"Magic_name"
"600714"	"29506"	"지혜의 고급 엘릭서 룬(98)"	"High Grade Elixir of Wisdom Rune (98)"	""	""	"$35831"	"NORMAL"	"RON"	"-1"	"PAPER(종이)"	"1000"	"10122"	"24"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"600715"	"29564"	"힘의 고급 엘릭서 룬(99)"	"High Grade Elixir of Power Rune (99)"	""	""	"$35839"	"NORMAL"	"RON"	"-1"	"PAPER(종이)"	"1000"	"10123"	"24"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"600716"	"29565"	"민첩의 고급 엘릭서 룬(99)"	"High Grade Elixir of Dexterity Rune (99)"	""	""	"$35840"	"NORMAL"	"RON"	"-1"	"PAPER(종이)"	"1000"	"10119"	"24"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"600717"	"29566"	"체력의 고급 엘릭서 룬(99)"	"High Grade Elixir of Power Rune (99)"	""	""	"$35841"	"NORMAL"	"RON"	"-1"	"PAPER(종이)"	"1000"	"10120"	"24"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"600718"	"29567"	"지식의 고급 엘릭서 룬(99)"	"High Grade Elixir of Intelligence Rune (99)"	""	""	"$35842"	"NORMAL"	"RON"	"-1"	"PAPER(종이)"	"1000"	"10121"	"24"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"600719"	"29568"	"지혜의 고급 엘릭서 룬(99)"	"High Grade Elixir of Wisdom Rune (99)"	""	""	"$35843"	"NORMAL"	"RON"	"-1"	"PAPER(종이)"	"1000"	"10122"	"24"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"600720"	"29626"	"영광의 엘릭서 룬"	"Elixir of Glory Rune"	""	""	"$35851"	"NORMAL"	"RON"	"-1"	"PAPER(종이)"	"1000"	"10517"	"24"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"900004"	"17390"	"서큐버스의 계약"	"Succubus Contract"	""	""	"$25381"	"NORMAL"	"RON"	"-1"	"MINERAL(광석)"	"10"	"8239"	"15820"	"-1"	"0"	"-1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""
"900005"	"17392"	"서큐버스 퀸의 계약"	"Succubus Queen Contract"	""	""	"$25383"	"NORMAL"	"RON"	"-1"	"MINERAL(광석)"	"10"	"8237"	"15819"	"-4"	"0"	"-1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""
"900006"	"12718"	"무한의 유물"	"Relic of the Great"	""	""	"$13236"	"NORMAL"	"RON"	"-1"	"SILVER(은)"	"1000"	"4901"	"24"	"-3"	"0"	"-1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"10"	"0"	"0"	"0"	"3"	"0"	"3"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"900007"	"16665"	"크로노스의 벨트"	"Belt of Kronos"	""	""	"$11132"	"NORMAL"	"BELT"	"0"	"LEATHER(가죽)"	"50000"	"6067"	"18097"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1000"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"900008"	"16664"	"공포의 목걸이"	"Amulet of Fear"	""	""	"$11131"	"NORMAL"	"AMULET"	"1"	"GEMSTONE(보석)"	"10000"	"5903"	"18092"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"900010"	"2"	"GM변신 반지"	"GM Transformation Ring"	""	""	"$41084"	"NORMAL"	"RING"	"1"	"GEMSTONE(보석)"	"1"	"87"	"18142"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"900011"	"16428"	"고대 암석 각반"	"Ancient Rock Gaiters"	""	""	"$22194"	"NORMAL"	"PAIR"	"-1"	"IRON(철)"	"120000"	"7337"	"18134"	"-4"	"0"	"4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"900012"	"16429"	"고대 암석 부츠"	"Ancient Rock Boots"	""	""	"$22192"	"NORMAL"	"BOOTS"	"-1"	"CLOTH(천)"	"15000"	"7339"	"18100"	"-5"	"0"	"4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"900013"	"16431"	"고대 암석 망토"	"Ancient Rock Cloak"	""	""	"$22193"	"NORMAL"	"CLOAK"	"-1"	"CLOTH(천)"	"10000"	"7338"	"18104"	"-5"	"0"	"4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"900014"	"16430"	"고대 암석 장갑"	"Ancient Rock Gloves"	""	""	"$22191"	"NORMAL"	"GLOVE"	"-1"	"LEATHER(가죽)"	"20000"	"7340"	"18117"	"-4"	"0"	"4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"900015"	"16435"	"고대 마물의 각반"	"Ancient Demon Gaiters"	""	""	"$22167"	"NORMAL"	"PAIR"	"-1"	"IRON(철)"	"120000"	"7331"	"18134"	"-4"	"0"	"4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"900016"	"16437"	"고대 마물의 장갑"	"Ancient Demon Glove"	""	""	"$22170"	"NORMAL"	"GLOVE"	"-1"	"LEATHER(가죽)"	"20000"	"7334"	"18117"	"-4"	"0"	"4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"900017"	"16438"	"고대 마물의 망토"	"Ancient Demon Cloak"	""	""	"$22169"	"NORMAL"	"CLOAK"	"-1"	"CLOTH(천)"	"10000"	"7332"	"18104"	"-5"	"0"	"4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"900018"	"16436"	"고대 마물의 부츠"	"Ancient Demon Boots"	""	""	"$22168"	"NORMAL"	"BOOTS"	"-1"	"CLOTH(천)"	"15000"	"7333"	"18100"	"-5"	"0"	"4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"900019"	"16763"	"실프의 티셔츠"	"Sky T-shirt"	""	""	"$23312"	"NORMAL"	"T_SHIRT"	"-1"	"CLOTH(천)"	"5000"	"2798"	"18232"	"-3"	"0"	"4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"11"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""
"900020"	"16876"	"성장의 문장"	"Crest of Growth"	""	""	"$11152"	"NORMAL"	"SENTENCE"	"3"	"MINERAL(광석)"	"1000"	"7635"	"24"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""
"900021"	"16877"	"회복의 문장"	"Crest of Recovery"	""	""	"$11153"	"NORMAL"	"SENTENCE"	"3"	"MINERAL(광석)"	"1000"	"7639"	"24"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""
"900022"	"16432"	"고대의 가호"	"Ancient Blessings"	""	""	"$22171"	"NORMAL"	"RON"	"-1"	"PAPER(종이)"	"10"	"6270"	"22"	"-2"	"0"	"-1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
