"mobId"	"mobname_kr"	"mobname_en"	"moblevel"	"itemId"	"itemname_kr"	"itemname_en"	"min"	"max"	"chance"	"Enchant"
"7310046"	"불사의 머미로드 (분신)"	"Immortal Mummy Lord (Clone)"	"86"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"14"	"5000"	"0"
"7310046"	"불사의 머미로드 (분신)"	"Immortal Mummy Lord (Clone)"	"86"	"140087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"14"	"5000"	"0"
"7310046"	"불사의 머미로드 (분신)"	"Immortal Mummy Lord (Clone)"	"0"	"810015"	"오림의 장신구 마법 주문서 상자"	"Orim Ornament Magic Scroll Box"	"2"	"8"	"1000000"	"0"
"7310046"	"불사의 머미로드 (분신)"	"Immortal Mummy Lord (Clone)"	"0"	"820018"	"퓨어 엘릭서"	"Pure Elixir"	"1"	"3"	"10000"	"0"
"7310046"	"불사의 머미로드 (분신)"	"Immortal Mummy Lord (Clone)"	"0"	"830006"	"오만의 탑 6층 이동 주문서"	"TOI Teleport Scroll 6F"	"14"	"24"	"100000"	"0"
"7310046"	"불사의 머미로드 (분신)"	"Immortal Mummy Lord (Clone)"	"0"	"830011"	"오만의 탑 정상 이동 주문서"	"TOI Teleport Scroll TOP"	"14"	"24"	"4200"	"0"
"7310046"	"불사의 머미로드 (분신)"	"Immortal Mummy Lord (Clone)"	"86"	"830037"	"봉인된 오만의 탑 6층 이동 부적"	"Sealed TOI 6F Teleport Charm"	"1"	"1"	"2000"	"0"
"7310046"	"불사의 머미로드 (분신)"	"Immortal Mummy Lord (Clone)"	"86"	"3000028"	"할파스의 집념"	"Halpas Obession"	"14"	"24"	"100000"	"0"
"7310047"	"잔혹한 라이칸스로프"	"Cruel Lycanthrope"	"0"	"20149"	"청동 판금 갑옷"	"Bronze Plate Mail"	"1"	"1"	"3000"	"0"
"7310047"	"잔혹한 라이칸스로프"	"Cruel Lycanthrope"	"0"	"30908"	"아이리스의 혈흔"	"Blood of Iris"	"1"	"1"	"1000"	"0"
"7310047"	"잔혹한 라이칸스로프"	"Cruel Lycanthrope"	"0"	"40013"	"속도 향상 물약"	"Haste Potion"	"1"	"1"	"3500"	"0"
"7310047"	"잔혹한 라이칸스로프"	"Cruel Lycanthrope"	"0"	"40087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"500"	"0"
"7310047"	"잔혹한 라이칸스로프"	"Cruel Lycanthrope"	"0"	"40304"	"마프르의 유산"	"Relic of Maphr"	"1"	"1"	"5000"	"0"
"7310047"	"잔혹한 라이칸스로프"	"Cruel Lycanthrope"	"76"	"40308"	"아데나"	"Adena"	"554"	"2236"	"100000"	"0"
"7310047"	"잔혹한 라이칸스로프"	"Cruel Lycanthrope"	"0"	"203004"	"강철 도끼"	"Iron Axe"	"1"	"1"	"60"	"0"
"7310047"	"잔혹한 라이칸스로프"	"Cruel Lycanthrope"	"76"	"830007"	"오만의 탑 7층 이동 주문서"	"TOI Teleport Scroll 7F"	"1"	"1"	"1900"	"0"
"7310047"	"잔혹한 라이칸스로프"	"Cruel Lycanthrope"	"0"	"830011"	"오만의 탑 정상 이동 주문서"	"TOI Teleport Scroll TOP"	"1"	"1"	"110"	"0"
"7310047"	"잔혹한 라이칸스로프"	"Cruel Lycanthrope"	"0"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1700"	"0"
"7310048"	"잔혹한 샤벨타이거"	"Cruel Saber Tiger"	"0"	"5611"	"기억의 수정(포커스 스피릿츠)"	"Memory Crystal (Focus Spirits)"	"1"	"1"	"10"	"0"
"7310048"	"잔혹한 샤벨타이거"	"Cruel Saber Tiger"	"0"	"30908"	"아이리스의 혈흔"	"Blood of Iris"	"1"	"1"	"1000"	"0"
"7310048"	"잔혹한 샤벨타이거"	"Cruel Saber Tiger"	"77"	"40013"	"속도 향상 물약"	"Haste Potion"	"1"	"1"	"3500"	"0"
"7310048"	"잔혹한 샤벨타이거"	"Cruel Saber Tiger"	"0"	"40014"	"용기의 물약"	"Brave Potion"	"1"	"1"	"2500"	"0"
"7310048"	"잔혹한 샤벨타이거"	"Cruel Saber Tiger"	"77"	"40308"	"아데나"	"Adena"	"554"	"2236"	"100000"	"0"
"7310048"	"잔혹한 샤벨타이거"	"Cruel Saber Tiger"	"77"	"830007"	"오만의 탑 7층 이동 주문서"	"TOI Teleport Scroll 7F"	"1"	"1"	"1900"	"0"
"7310048"	"잔혹한 샤벨타이거"	"Cruel Saber Tiger"	"0"	"830011"	"오만의 탑 정상 이동 주문서"	"TOI Teleport Scroll TOP"	"1"	"1"	"110"	"0"
"7310048"	"잔혹한 샤벨타이거"	"Cruel Saber Tiger"	"0"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1600"	"0"
"7310049"	"지옥의 혼 켈베로스"	"Hell Horn Cerberus"	"0"	"30906"	"쿠거의 혈흔"	"Blood of Cougar"	"1"	"1"	"1000"	"0"
"7310049"	"지옥의 혼 켈베로스"	"Hell Horn Cerberus"	"0"	"40013"	"속도 향상 물약"	"Haste Potion"	"1"	"1"	"3500"	"0"
"7310049"	"지옥의 혼 켈베로스"	"Hell Horn Cerberus"	"0"	"40018"	"강화 속도 향상 물약"	"Greater Haste Potion"	"1"	"1"	"2000"	"0"
"7310049"	"지옥의 혼 켈베로스"	"Hell Horn Cerberus"	"0"	"40191"	"마법서 (선 버스트)"	"Spellbook (Sunburst)"	"1"	"1"	"800"	"0"
"7310049"	"지옥의 혼 켈베로스"	"Hell Horn Cerberus"	"79"	"40308"	"아데나"	"Adena"	"512"	"2207"	"100000"	"0"
"7310049"	"지옥의 혼 켈베로스"	"Hell Horn Cerberus"	"0"	"40652"	"불타는 가죽"	"Burning Leather"	"1"	"1"	"2000"	"0"
"7310049"	"지옥의 혼 켈베로스"	"Hell Horn Cerberus"	"0"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"200"	"0"
"7310049"	"지옥의 혼 켈베로스"	"Hell Horn Cerberus"	"0"	"210023"	"용기사의 서판(마그마 브레스)"	"Dragon Tablet (Magma Breath)"	"1"	"1"	"800"	"0"
"7310049"	"지옥의 혼 켈베로스"	"Hell Horn Cerberus"	"79"	"830005"	"오만의 탑 5층 이동 주문서"	"TOI Teleport Scroll 5F"	"1"	"1"	"2100"	"0"
"7310049"	"지옥의 혼 켈베로스"	"Hell Horn Cerberus"	"0"	"830011"	"오만의 탑 정상 이동 주문서"	"TOI Teleport Scroll TOP"	"1"	"1"	"90"	"0"
"7310049"	"지옥의 혼 켈베로스"	"Hell Horn Cerberus"	"0"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1600"	"0"
"7310050"	"잔혹한 아시타지오"	"Cruel Astagio"	"0"	"20181"	"염령의 장갑"	"Gloves of Fire Spirit"	"1"	"1"	"1000"	"0"
"7310050"	"잔혹한 아시타지오"	"Cruel Astagio"	"0"	"30908"	"아이리스의 혈흔"	"Blood of Iris"	"1"	"1"	"1000"	"0"
"7310050"	"잔혹한 아시타지오"	"Cruel Astagio"	"0"	"37098"	"봉인된 오만의 탑 7층 이동 부적 (소생)"	"Sealed TOI 7F Teleport Charm (Revival)"	"1"	"1"	"30"	"0"
"7310050"	"잔혹한 아시타지오"	"Cruel Astagio"	"0"	"40087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"500"	"0"
"7310050"	"잔혹한 아시타지오"	"Cruel Astagio"	"80"	"40308"	"아데나"	"Adena"	"554"	"2236"	"100000"	"0"
"7310050"	"잔혹한 아시타지오"	"Cruel Astagio"	"0"	"40460"	"아시타지오의 재"	"Ash of Astagio"	"1"	"1"	"8000"	"0"
"7310050"	"잔혹한 아시타지오"	"Cruel Astagio"	"80"	"830007"	"오만의 탑 7층 이동 주문서"	"TOI Teleport Scroll 7F"	"1"	"1"	"1900"	"0"
"7310050"	"잔혹한 아시타지오"	"Cruel Astagio"	"0"	"830011"	"오만의 탑 정상 이동 주문서"	"TOI Teleport Scroll TOP"	"1"	"1"	"110"	"0"
"7310050"	"잔혹한 아시타지오"	"Cruel Astagio"	"0"	"830038"	"봉인된 오만의 탑 7층 이동 부적"	"Sealed TOI 7F Teleport Charm"	"1"	"1"	"5"	"0"
"7310050"	"잔혹한 아시타지오"	"Cruel Astagio"	"0"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1700"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"0"	"20260"	"아이리스의 목걸이"	"Iris Necklace"	"1"	"1"	"2000"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"0"	"37098"	"봉인된 오만의 탑 7층 이동 부적 (소생)"	"Sealed TOI 7F Teleport Charm (Revival)"	"1"	"5"	"7000"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"87"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"14"	"24"	"10000"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"87"	"40087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"14"	"24"	"10000"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"87"	"40308"	"아데나"	"Adena"	"2467"	"6427"	"1000000"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"0"	"43300"	"용맹의 메달"	"Medal of Valor"	"5"	"14"	"100000"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"0"	"49080"	"아이리스의 영혼"	"Fragment of Iris' Soul"	"1"	"1"	"100000"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"87"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"14"	"5000"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"87"	"140087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"14"	"5000"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"0"	"810015"	"오림의 장신구 마법 주문서 상자"	"Orim Ornament Magic Scroll Box"	"2"	"8"	"1000000"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"0"	"820018"	"퓨어 엘릭서"	"Pure Elixir"	"1"	"3"	"10000"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"0"	"830007"	"오만의 탑 7층 이동 주문서"	"TOI Teleport Scroll 7F"	"14"	"24"	"100000"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"0"	"830011"	"오만의 탑 정상 이동 주문서"	"TOI Teleport Scroll TOP"	"14"	"24"	"4400"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"87"	"830038"	"봉인된 오만의 탑 7층 이동 부적"	"Sealed TOI 7F Teleport Charm"	"1"	"1"	"2000"	"0"
"7310051"	"잔혹한 아이리스 (분신)"	"Cruel Iris (Clone)"	"87"	"3000028"	"할파스의 집념"	"Halpas Obession"	"14"	"24"	"100000"	"0"
"7310052"	"잔혹한 불타는 궁수"	"Brutal Burning Archer"	"0"	"189"	"흑왕궁"	"Kaiser Crossbow"	"1"	"1"	"5"	"0"
"7310052"	"잔혹한 불타는 궁수"	"Brutal Burning Archer"	"0"	"1122"	"파괴의 장궁"	"Destruction Longbow"	"1"	"1"	"50"	"0"
"7310052"	"잔혹한 불타는 궁수"	"Brutal Burning Archer"	"0"	"30908"	"아이리스의 혈흔"	"Blood of Iris"	"1"	"1"	"1000"	"0"
"7310052"	"잔혹한 불타는 궁수"	"Brutal Burning Archer"	"0"	"40274"	"흑정령의 수정(드레스 덱스터리티)"	"Dark Spirit Crystal (Dress Dexterity)"	"1"	"1"	"1000"	"0"
"7310052"	"잔혹한 불타는 궁수"	"Brutal Burning Archer"	"77"	"40308"	"아데나"	"Adena"	"554"	"2236"	"100000"	"0"
"7310052"	"잔혹한 불타는 궁수"	"Brutal Burning Archer"	"77"	"830007"	"오만의 탑 7층 이동 주문서"	"TOI Teleport Scroll 7F"	"1"	"1"	"1900"	"0"
"7310052"	"잔혹한 불타는 궁수"	"Brutal Burning Archer"	"0"	"830011"	"오만의 탑 정상 이동 주문서"	"TOI Teleport Scroll TOP"	"1"	"1"	"110"	"0"
"7310052"	"잔혹한 불타는 궁수"	"Brutal Burning Archer"	"0"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1700"	"0"
"7310053"	"잔혹한 불타는 전사"	"Brutal Fire Warrior"	"0"	"20091"	"강철 판금 갑옷"	"Iron Plate Mail"	"1"	"1"	"1000"	"0"
"7310053"	"잔혹한 불타는 전사"	"Brutal Fire Warrior"	"0"	"30908"	"아이리스의 혈흔"	"Blood of Iris"	"1"	"1"	"1000"	"0"
"7310053"	"잔혹한 불타는 전사"	"Brutal Fire Warrior"	"0"	"37098"	"봉인된 오만의 탑 7층 이동 부적 (소생)"	"Sealed TOI 7F Teleport Charm (Revival)"	"1"	"1"	"30"	"0"
"7310053"	"잔혹한 불타는 전사"	"Brutal Fire Warrior"	"0"	"40165"	"기술서 (리덕션 아머)"	"Technical Book (Reduction Armor)"	"1"	"1"	"200"	"0"
"7310053"	"잔혹한 불타는 전사"	"Brutal Fire Warrior"	"0"	"40258"	"정령의 수정 (버닝 웨폰)"	"Spirit Crystal (Burning Weapon)"	"1"	"1"	"200"	"0"
"7310053"	"잔혹한 불타는 전사"	"Brutal Fire Warrior"	"78"	"40308"	"아데나"	"Adena"	"554"	"2236"	"100000"	"0"
"7310053"	"잔혹한 불타는 전사"	"Brutal Fire Warrior"	"0"	"210122"	"전사의 인장(기간틱)"	"Warrior Seal (Gigantic)"	"1"	"1"	"100"	"0"
"7310053"	"잔혹한 불타는 전사"	"Brutal Fire Warrior"	"78"	"830007"	"오만의 탑 7층 이동 주문서"	"TOI Teleport Scroll 7F"	"1"	"1"	"1900"	"0"
"7310053"	"잔혹한 불타는 전사"	"Brutal Fire Warrior"	"0"	"830011"	"오만의 탑 정상 이동 주문서"	"TOI Teleport Scroll TOP"	"1"	"1"	"110"	"0"
"7310053"	"잔혹한 불타는 전사"	"Brutal Fire Warrior"	"0"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1700"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"0"	"103"	"미늘창"	"Halberd"	"1"	"1"	"3000"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"0"	"5601"	"기술서 (프라이드)"	"Technical Book (Pride)"	"1"	"1"	"5"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"0"	"20306"	"낡은 신체의 벨트"	"Old Belt of Body"	"1"	"1"	"300"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"80"	"22263"	"반역자의 방패"	"Rebel Shield"	"1"	"1"	"5"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"0"	"30909"	"나이트발드의 혈흔"	"Blood of Nightvald"	"1"	"1"	"1000"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"0"	"37038"	"반역자의 방패 (소생)"	"Rebel Shield (Revival)"	"1"	"1"	"50"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"0"	"40013"	"속도 향상 물약"	"Haste Potion"	"1"	"1"	"5000"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"0"	"40014"	"용기의 물약"	"Brave Potion"	"1"	"1"	"2500"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"0"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"500"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"0"	"40165"	"기술서 (리덕션 아머)"	"Technical Book (Reduction Armor)"	"1"	"1"	"200"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"0"	"40166"	"기술서 (바운스 어택)"	"Technical Book (Bounce Attack)"	"1"	"1"	"100"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"80"	"40308"	"아데나"	"Adena"	"582"	"2307"	"100000"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"80"	"830008"	"오만의 탑 8층 이동 주문서"	"TOI Teleport Scroll 8F"	"1"	"1"	"1800"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"0"	"830011"	"오만의 탑 정상 이동 주문서"	"TOI Teleport Scroll TOP"	"1"	"1"	"120"	"0"
"7310054"	"어둠의 흑기사"	"Dark Black Knight"	"0"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1900"	"0"
"7310055"	"오만한 서큐버스 퀸(블루)"	"Burning Succubus Queen"	"0"	"20288"	"순간이동 조종 반지"	"Ring of Teleport Control"	"1"	"1"	"20"	"0"
"7310055"	"오만한 서큐버스 퀸(블루)"	"Burning Succubus Queen"	"0"	"37054"	"마법방어 각반 (소생)"	"Magic Defense Gaiters (Revival)"	"1"	"1"	"100"	"0"
"7310055"	"오만한 서큐버스 퀸(블루)"	"Burning Succubus Queen"	"0"	"37101"	"봉인된 오만의 탑 10층 이동 부적 (소생)"	"Sealed TOI 10F Teleport Charm (Revival)"	"1"	"1"	"30"	"0"
"7310055"	"오만한 서큐버스 퀸(블루)"	"Burning Succubus Queen"	"81"	"40308"	"아데나"	"Adena"	"643"	"2406"	"100000"	"0"
"7310055"	"오만한 서큐버스 퀸(블루)"	"Burning Succubus Queen"	"0"	"40524"	"검은 혈흔"	"Black Blood Stone"	"1"	"1"	"1500"	"0"
"7310055"	"오만한 서큐버스 퀸(블루)"	"Burning Succubus Queen"	"0"	"210019"	"기억의 수정(큐브 아바타)"	"Memory Crystal (Cube[Avatar])"	"1"	"1"	"800"	"0"
"7310055"	"오만한 서큐버스 퀸(블루)"	"Burning Succubus Queen"	"0"	"222328"	"마법 방어 각반"	"Magic Defense Gaiters"	"1"	"1"	"30"	"0"
"7310055"	"오만한 서큐버스 퀸(블루)"	"Burning Succubus Queen"	"81"	"830010"	"오만의 탑 10층 이동 주문서"	"TOI Teleport Scroll 10F"	"1"	"1"	"1600"	"0"
"7310055"	"오만한 서큐버스 퀸(블루)"	"Burning Succubus Queen"	"0"	"830011"	"오만의 탑 정상 이동 주문서"	"TOI Teleport Scroll TOP"	"1"	"1"	"150"	"0"
"7310055"	"오만한 서큐버스 퀸(블루)"	"Burning Succubus Queen"	"0"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1900"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"0"	"37001"	"기술서 (카운터 배리어) (소생)"	"\aETechnical Book (Counter Barrier) (Revival)"	"1"	"1"	"200"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"0"	"37016"	"나이트발드의 양손검 (소생)"	"\aFKnight Vald Sword (Revival)"	"1"	"1"	"4000"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"0"	"37099"	"봉인된 오만의 탑 8층 이동 부적 (소생)"	"Sealed TOI 8F Teleport Charm (Revival)"	"1"	"5"	"8000"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"89"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"14"	"24"	"10000"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"89"	"40087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"14"	"24"	"10000"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"89"	"40308"	"아데나"	"Adena"	"2467"	"6427"	"1000000"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"89"	"41148"	"기술서 (카운터 배리어)"	"\aETechnical Book (Counter Barrier)"	"1"	"1"	"50"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"0"	"43015"	"흑정령의 수정 (쉐도우 아머:데스티니)"	"Dark Spirit Crystal (Shadow Armor: Destiny)"	"1"	"1"	"500"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"0"	"43300"	"용맹의 메달"	"Medal of Valor"	"5"	"14"	"100000"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"89"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"14"	"5000"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"89"	"140087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"14"	"5000"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"0"	"810015"	"오림의 장신구 마법 주문서 상자"	"Orim Ornament Magic Scroll Box"	"2"	"8"	"1000000"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"0"	"820018"	"퓨어 엘릭서"	"Pure Elixir"	"1"	"3"	"10000"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"0"	"830008"	"오만의 탑 8층 이동 주문서"	"TOI Teleport Scroll 8F"	"14"	"24"	"100000"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"0"	"830011"	"오만의 탑 정상 이동 주문서"	"TOI Teleport Scroll TOP"	"14"	"24"	"4600"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"89"	"830039"	"봉인된 오만의 탑 8층 이동 부적"	"Sealed TOI 8F Teleport Charm"	"1"	"1"	"2000"	"0"
"7310056"	"어둠의 나이트 발드 (분신)"	"Dark Knightvald (Clone)"	"89"	"3000028"	"할파스의 집념"	"Halpas Obession"	"14"	"24"	"100000"	"0"
"7310057"	"불멸의 해골 저격병"	"Forever Skeleton Marksman"	"0"	"169"	"사냥꾼 활"	"Hunter Bow"	"1"	"1"	"3000"	"0"
"7310057"	"불멸의 해골 저격병"	"Forever Skeleton Marksman"	"0"	"189"	"흑왕궁"	"Kaiser Crossbow"	"1"	"1"	"5"	"0"
"7310057"	"불멸의 해골 저격병"	"Forever Skeleton Marksman"	"0"	"1122"	"파괴의 장궁"	"Destruction Longbow"	"1"	"1"	"60"	"0"
"7310057"	"불멸의 해골 저격병"	"Forever Skeleton Marksman"	"0"	"30910"	"리치의 혈흔"	"Blood of Lich"	"1"	"1"	"1000"	"0"
"7310057"	"불멸의 해골 저격병"	"Forever Skeleton Marksman"	"78"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"500"	"0"
"7310057"	"불멸의 해골 저격병"	"Forever Skeleton Marksman"	"0"	"40274"	"흑정령의 수정(드레스 덱스터리티)"	"Dark Spirit Crystal (Dress Dexterity)"	"1"	"1"	"1000"	"0"
"7310057"	"불멸의 해골 저격병"	"Forever Skeleton Marksman"	"78"	"40308"	"아데나"	"Adena"	"512"	"2015"	"100000"	"0"
"7310057"	"불멸의 해골 저격병"	"Forever Skeleton Marksman"	"78"	"830009"	"오만의 탑  9층 이동 주문서"	"TOI Teleport Scroll 9F"	"1"	"1"	"1700"	"0"
"7310057"	"불멸의 해골 저격병"	"Forever Skeleton Marksman"	"0"	"830011"	"오만의 탑 정상 이동 주문서"	"TOI Teleport Scroll TOP"	"1"	"1"	"130"	"0"
"7310057"	"불멸의 해골 저격병"	"Forever Skeleton Marksman"	"0"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1800"	"0"
"7310058"	"불멸의 해골 돌격병"	"Forever Skeleton Fighter"	"0"	"148"	"대형 도끼"	"Great Axe"	"1"	"1"	"3500"	"0"
"7310058"	"불멸의 해골 돌격병"	"Forever Skeleton Fighter"	"0"	"30910"	"리치의 혈흔"	"Blood of Lich"	"1"	"1"	"1000"	"0"
"7310058"	"불멸의 해골 돌격병"	"Forever Skeleton Fighter"	"78"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"500"	"0"
"7310058"	"불멸의 해골 돌격병"	"Forever Skeleton Fighter"	"79"	"40308"	"아데나"	"Adena"	"512"	"2015"	"100000"	"0"
"7310058"	"불멸의 해골 돌격병"	"Forever Skeleton Fighter"	"78"	"120056"	"마법 망토"	"Cloak of Magic Resistance"	"1"	"1"	"1400"	"0"
"7310058"	"불멸의 해골 돌격병"	"Forever Skeleton Fighter"	"78"	"203015"	"질풍의 도끼"	"Gale Axe"	"1"	"1"	"100"	"0"
"7310058"	"불멸의 해골 돌격병"	"Forever Skeleton Fighter"	"79"	"830009"	"오만의 탑  9층 이동 주문서"	"TOI Teleport Scroll 9F"	"1"	"1"	"1700"	"0"
"7310058"	"불멸의 해골 돌격병"	"Forever Skeleton Fighter"	"0"	"830011"	"오만의 탑 정상 이동 주문서"	"TOI Teleport Scroll TOP"	"1"	"1"	"130"	"0"
"7310058"	"불멸의 해골 돌격병"	"Forever Skeleton Fighter"	"0"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1800"	"0"
"7310059"	"불멸의 해골 근위병"	"Forever Skeleton Guard"	"0"	"20115"	"미늘 갑옷"	"Splint Mail"	"1"	"1"	"1200"	"0"
"7310059"	"불멸의 해골 근위병"	"Forever Skeleton Guard"	"0"	"30910"	"리치의 혈흔"	"Blood of Lich"	"1"	"1"	"1000"	"0"
"7310059"	"불멸의 해골 근위병"	"Forever Skeleton Guard"	"0"	"37100"	"봉인된 오만의 탑 9층 이동 부적 (소생)"	"Sealed TOI 9F Teleport Charm (Revival)"	"1"	"1"	"30"	"0"
"7310059"	"불멸의 해골 근위병"	"Forever Skeleton Guard"	"80"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"500"	"0"
"7310059"	"불멸의 해골 근위병"	"Forever Skeleton Guard"	"80"	"40308"	"아데나"	"Adena"	"512"	"2015"	"100000"	"0"
"7310059"	"불멸의 해골 근위병"	"Forever Skeleton Guard"	"0"	"203047"	"심연의 창"	"Speer of the Abyss"	"1"	"1"	"10"	"0"
"7310059"	"불멸의 해골 근위병"	"Forever Skeleton Guard"	"0"	"830009"	"오만의 탑 9층 이동 주문서"	"TOI Teleport Scroll 9F"	"1"	"1"	"1700"	"0"
"7310059"	"불멸의 해골 근위병"	"Forever Skeleton Guard"	"0"	"830011"	"오만의 탑 정상 이동 주문서"	"TOI Teleport Scroll TOP"	"1"	"1"	"130"	"0"
"7310059"	"불멸의 해골 근위병"	"Forever Skeleton Guard"	"0"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1800"	"0"
"7310060"	"불멸의 해골 기사"	"Forever Skeleton Knight"	"0"	"75"	"어둠의 이도류"	"Dark Edoryu"	"1"	"1"	"1000"	"0"
"7310060"	"불멸의 해골 기사"	"Forever Skeleton Knight"	"0"	"1125"	"파괴의 이도류"	"Destruction Edoryu"	"1"	"1"	"100"	"0"
"7310060"	"붐멸의 해골 기사"	"Forever Skeleton Knight"	"0"	"5604"	"흑정령의 수정(루시퍼)"	"Dark Spirit Crystal (Lucifer)"	"1"	"1"	"50"	"0"
"7310060"	"불멸의 해골 기사"	"Forever Skeleton Knight"	"0"	"30910"	"리치의 혈흔"	"Blood of Lich"	"1"	"1"	"1000"	"0"
